Datalogfile:;R103_IBN_TORGUE
2016-08-02 17:21:53
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
715;-0.05140823;10.0283;1.13241;-0.068959;0.03487264;-0.006048407;;;
716;-0.03817857;13.24525;0.9780461;-0.08209528;0.04288124;-0.001910663;;;
717;-0.05131818;14.75612;0.9783015;-0.07154273;0.03823645;-0.005314455;;;
718;-0.04398098;16.09025;0.7889631;-0.06872477;0.04006669;-0.004571969;;;
719;-0.04689943;13.57198;0.6880308;-0.07488451;0.03622564;-0.005436064;;;
720;-0.0465816;13.79453;0.6162129;-0.07143389;0.03698104;-0.01774072;;;
721;-0.05896259;13.32225;0.7497594;-0.07350937;0.04236796;-0.009395079;;;
722;-0.05632206;13.94497;0.6640645;-0.07278308;0.03509538;-0.007810191;;;
723;-0.04031026;13.45524;0.7271881;-0.0619404;0.03545258;-0.009720401;;;
724;-0.03489626;12.74446;0.8295169;-0.06914019;0.03532234;-0.01523662;;;
725;-0.0418428;16.06858;1.210899;-0.06709218;0.03643314;-0.01143191;;;
726;-0.04842567;14.05771;1.709579;-0.06712311;0.0314339;-0.01265718;;;
727;-0.04901286;12.55311;1.940957;-0.08001456;0.03966239;-0.01021793;;;
728;-0.03287662;10.98896;2.298759;-0.06475507;0.03451687;-0.01023743;;;
729;-0.02825412;9.878012;2.557765;-0.07255372;0.03367003;-0.01131722;;;
730;-0.03257207;9.246706;2.707727;-0.07065847;0.0347154;-0.005827;;;
731;-0.0279201;9.034163;2.689653;-0.06782549;0.03671682;-0.008750625;;;
732;-0.02550337;8.991028;2.766669;-0.06934114;0.04083237;-0.005064565;;;
733;-0.03497201;8.530883;2.851969;-0.06967434;0.03769105;-0.01302232;;;
734;-0.0371718;8.293483;2.9648;-0.06751636;0.03708721;-0.00930073;;;
735;-0.03749134;8.23115;3.053286;-0.06928527;0.03579583;-0.01054912;;;
736;-0.04173036;7.584219;3.157172;-0.0759175;0.03703537;-0.01337284;;;
737;-0.04414506;7.521739;3.238956;-0.06529513;0.02450604;-0.009898215;;;
738;-0.04726091;7.510086;3.370001;-0.06971442;0.03272474;-0.008678409;;;
739;-0.03543403;7.091181;3.437114;-0.07044061;0.0412899;-0.009135319;;;
740;-0.02872008;6.639976;3.531959;-0.06815878;0.04014473;-0.01290592;;;
741;-0.0349145;6.836284;3.638019;-0.0712589;0.03469141;-0.01030082;;;
742;-0.04134819;6.479685;3.730438;-0.0672354;0.02531404;-0.0077972;;;
743;-0.03818849;6.120993;3.810759;-0.07053766;0.03878424;-0.01491479;;;
744;-0.03331975;6.615545;3.87784;-0.06859832;0.0309123;-0.01045066;;;
745;-0.0351697;5.875676;3.988214;-0.063756;0.04075396;-0.01350925;;;
746;-0.03484651;5.698609;4.056757;-0.06950495;0.0328429;-0.01419298;;;
747;-0.04009509;5.667636;4.163957;-0.07356203;0.02948704;-0.01445864;;;
748;-0.04026198;4.950365;4.244726;-0.07299872;0.03397648;-0.01690255;;;
749;-0.03962204;4.959794;4.317688;-0.07310802;0.04072318;-0.01306294;;;
750;-0.04117779;5.250785;4.360281;-0.06832913;0.03541834;-0.01438574;;;
751;-0.03612344;4.84979;4.408675;-0.07018124;0.03319491;-0.01236531;;;
752;-0.03772534;4.629055;4.442753;-0.06861924;0.04145295;-0.008053856;;;
753;-0.04424292;4.320915;4.54184;-0.06968038;0.03619836;-0.01754015;;;
754;-0.03538479;3.850523;4.617201;-0.05659308;0.0285352;-0.01345232;;;
755;-0.03743007;3.540633;4.657534;-0.06776506;0.02427696;-0.01205314;;;
756;-0.03497546;3.978451;4.68549;-0.06246085;0.03170009;-0.0123226;;;
757;-0.04053326;3.697693;4.702684;-0.06673045;0.03185072;-0.01128278;;;
758;-0.03865038;3.617478;4.722719;-0.06250706;0.03829842;-0.01622792;;;
759;-0.03784402;3.797486;4.760899;-0.06597261;0.02923745;-0.01184503;;;
760;-0.03771514;2.836413;4.828269;-0.07235477;0.02904169;-0.01261702;;;
761;-0.03916534;2.318964;4.906607;-0.0617511;0.04225495;-0.01259813;;;
762;-0.04229791;2.467942;4.931628;-0.06505921;0.03156521;-0.01002293;;;
763;-0.03133708;2.291214;4.936984;-0.0638783;0.02862342;-0.01597093;;;
764;-0.02890106;2.44727;4.895981;-0.06388137;0.03715117;-0.01382292;;;
765;-0.03198969;2.670747;4.882377;-0.06244847;0.03686706;-0.01583642;;;
766;-0.04040511;2.066771;4.98165;-0.06268181;0.02452025;-0.01050965;;;
767;-0.01670204;1.612459;5.040008;-0.06412563;0.03455591;-0.01085101;;;
768;-0.03988891;1.382675;5.073848;-0.06837612;0.03719564;-0.01499834;;;
769;-0.03888371;1.325719;5.131568;-0.06559172;0.03091848;-0.01293235;;;
770;-0.02764319;1.683737;5.111636;-0.06602563;0.025365;-0.008013689;;;
771;-0.03642502;1.732131;5.084753;-0.06809144;0.01940238;-0.01401791;;;
772;-0.03813469;0.826214;5.110657;-0.06360158;0.02519703;-0.01297485;;;
773;-0.03000673;-0.823698;5.188539;-0.06480489;0.03182866;-0.009720771;;;
774;-0.03118915;-3.264866;5.274449;-0.06573523;0.0326765;-0.01256367;;;
775;-0.03199257;-5.355164;5.353623;-0.06256457;0.03297726;-0.009033073;;;
776;-0.04681977;-6.806063;5.516459;-0.06228566;0.0319511;-0.007121209;;;
777;-0.04412777;-7.552517;5.699102;-0.0677691;0.04268515;-0.01614314;;;
778;-0.05113523;-8.61879;5.826004;-0.06758384;0.03544703;-0.005859841;;;
779;-0.06007366;-10.13107;5.877543;-0.05769286;0.03546449;-0.01633072;;;
780;-0.06536674;-10.31956;5.999022;-0.06288213;0.02888323;-0.008755889;;;
781;-0.0611836;-10.50897;6.035685;-0.06666686;0.04599529;-0.01463727;;;
782;-0.06167903;-10.36211;6.111123;-0.06187591;0.03269142;-0.01442139;;;
783;-0.1032337;-9.533457;6.178666;-0.06903373;0.02820683;-0.004677333;;;
784;-0.06516734;-9.450295;6.19018;-0.06770056;0.03946414;-0.01132702;;;
785;-0.05396143;-7.842316;6.198434;-0.05997774;0.02484732;-0.008653634;;;
786;-0.06882611;-7.377858;6.053765;-0.06309204;0.0304632;-0.006987913;;;
787;-0.05128258;-6.881945;5.983822;-0.06686472;0.0351253;-0.008782871;;;
788;-0.04258933;-5.797995;5.915373;-0.06144103;0.03475715;-0.01417457;;;
789;-0.06521044;-5.600386;5.862875;-0.06620327;0.03807123;-0.01162648;;;
790;-0.06161794;-5.634904;5.811606;-0.06378166;0.03039629;-0.009938939;;;
791;-0.07779622;-5.716805;5.854895;-0.0655072;0.03063765;-0.01325065;;;
792;-0.07098137;-5.838839;5.884295;-0.06327349;0.03407076;-0.01430204;;;
793;-0.07340316;-5.734495;5.879085;-0.06807271;0.02888216;-0.01215963;;;
794;-0.06783599;-5.58078;5.843729;-0.06446465;0.04000307;-0.007225398;;;
795;-0.05943509;-5.477791;5.821306;-0.06327402;0.02886845;-0.009787836;;;
796;-0.06990735;-5.476354;5.815789;-0.05405032;0.04018022;-0.01407992;;;
797;-0.08195908;-5.526164;5.831095;-0.06156511;0.02386252;-0.01183991;;;
798;-0.08508711;-5.582047;5.831252;-0.06700896;0.03366631;-0.01197423;;;
799;-0.06897961;-5.614065;5.823163;-0.0643298;0.03756514;-0.007687551;;;
800;-0.08420411;-5.579157;5.815731;-0.06669333;0.03289859;-0.009344717;;;
801;-0.08034047;-5.559343;5.805721;-0.06407798;0.03605593;-0.01059381;;;
802;-0.07746044;-5.509924;5.807504;-0.06198982;0.03316433;-0.01028897;;;
803;-0.06724764;-5.541073;5.804396;-0.06088474;0.03208087;-0.0181344;;;
804;-0.0701736;-5.557383;5.810011;-0.06848974;0.03488511;-0.01028878;;;
805;-0.09316049;-5.585028;5.788996;-0.06805805;0.03836425;-0.009468646;;;
806;-0.06942286;-5.598224;5.782481;-0.06177769;0.0306175;-0.01496981;;;
807;-0.06130535;-5.556729;5.809156;-0.05499712;0.03879894;-0.01126423;;;
808;-0.05387168;-5.548814;5.776039;-0.05947082;0.03524005;-0.009011237;;;
809;-0.06414045;-5.575499;5.828727;-0.05685019;0.04113624;-0.01583275;;;
810;-0.06890561;-5.591484;6.221024;-0.06662324;0.0267447;-0.01237011;;;
811;-0.0895816;-5.697215;6.956038;-0.05663946;0.03445026;-0.01290589;;;
812;-0.06392391;-5.924338;7.53156;-0.07020822;0.03460653;-0.01550487;;;
813;-0.0737512;-6.252791;8.154472;-0.05980561;0.03033947;-0.0105396;;;
814;-0.07666098;-6.545592;8.829641;-0.06031642;0.0386024;-0.01074036;;;
815;-0.0853666;-6.929236;9.405089;-0.05774256;0.03661453;-0.01717952;;;
816;-0.08446335;-7.1238;9.899585;-0.05969344;0.03871523;-0.007667932;;;
817;-0.09582919;-7.234117;10.46674;-0.06231723;0.03041672;-0.01458176;;;
818;-0.06646587;-7.307022;10.77541;-0.05950357;0.03666336;-0.01097816;;;
819;-0.08932827;-7.490527;11.15396;-0.05320024;0.03907956;-0.01794452;;;
820;-0.06489597;-7.502846;10.87146;-0.0565244;0.043409;-0.01658465;;;
821;-0.08017576;-7.64883;10.39026;-0.06073059;0.03430551;-0.01339661;;;
822;-0.06753361;-7.690589;10.12247;-0.06087794;0.02879769;-0.01814651;;;
823;-0.08660071;-7.738795;9.835904;-0.06206444;0.04105968;-0.01471742;;;
824;-0.08911216;-7.802215;9.639864;-0.05916088;0.03447114;-0.01344651;;;
825;-0.0870253;-7.749579;8.659083;-0.05731567;0.0360263;-0.0165484;;;
826;-0.06350685;-7.542708;8.459017;-0.051255;0.04252127;-0.01510566;;;
827;-0.08527282;-7.2424;8.228765;-0.06104592;0.03337155;-0.01268926;;;
828;-0.08072183;-7.186009;8.157164;-0.06441665;0.03732267;-0.008790011;;;
829;-0.08355553;-7.23375;7.804443;-0.06136199;0.03288693;-0.01287651;;;
830;-0.08160076;-7.235142;7.992183;-0.0565249;0.02375113;-0.009973532;;;
831;-0.08817174;-7.267161;8.018519;-0.05588007;0.03599345;-0.01277824;;;
832;-0.08888016;-7.296021;8.081405;-0.0576758;0.03941794;-0.009868352;;;
833;-0.08213869;-7.205502;7.816134;-0.05788101;0.04215486;-0.01877365;;;
834;-0.08538086;-7.118061;8.192529;-0.05366014;0.03340814;-0.00962817;;;
835;-0.08148862;-7.094435;7.544925;-0.05351877;0.04455386;-0.01994333;;;
836;-0.08873057;-7.141631;7.991549;-0.06192017;0.0353606;-0.01253417;;;
837;-0.09566189;-7.093167;7.847941;-0.05809981;0.04063889;-0.01985306;;;
838;-0.07523357;-7.121138;8.088225;-0.05174582;0.04239491;-0.01873961;;;
839;-0.09405471;-7.121482;7.853003;-0.05675434;0.038381;-0.01148913;;;
840;-0.08253396;-7.109322;7.678745;-0.05778632;0.0373021;-0.01310992;;;
841;-0.1155387;-7.056695;7.882702;-0.06235231;0.03531858;-0.01116853;;;
842;-0.0839506;-7.078023;7.610408;-0.06174808;0.0406603;-0.01415496;;;
843;-0.08907861;-7.001321;8.235394;-0.05067902;0.04145121;-0.0134242;;;
844;-0.09895527;-7.034764;7.608486;-0.06285167;0.03719695;-0.018145;;;
845;-0.06884293;-6.987055;7.911323;-0.06114133;0.04093454;-0.01264552;;;
846;-0.09160748;-6.979255;7.628027;-0.05841891;0.03815293;-0.01208545;;;
847;-0.08627196;-6.954595;7.797849;-0.05551473;0.03466846;-0.01192347;;;
848;-0.1010522;-6.94657;7.467969;-0.06106311;0.0431086;-0.01276989;;;
849;-0.07488504;-6.930021;7.478829;-0.06231935;0.04225401;-0.01536407;;;
850;-0.08777691;-6.893145;7.614948;-0.05778786;0.03341461;-0.01520311;;;
851;-0.1039315;-6.885427;7.552596;-0.06285246;0.0322966;-0.01560542;;;
852;-0.08558483;-6.888533;7.661174;-0.06048028;0.03364336;-0.008564025;;;
853;-0.09421036;-6.870361;7.422786;-0.0547241;0.03544065;-0.01495212;;;
854;-0.09982317;-6.821252;7.393164;-0.04810955;0.03273811;-0.01630495;;;
855;-0.08018847;-6.829231;7.20997;-0.05152935;0.03590846;-0.01075032;;;
856;-0.09480593;-6.729706;7.378425;-0.05580997;0.04523056;-0.01256251;;;
857;-0.07268237;-6.711274;7.123723;-0.06024459;0.03187888;-0.009398473;;;
858;-0.09766376;-6.734477;7.525355;-0.05235118;0.03529968;-0.01546432;;;
859;-0.1185388;-6.656205;7.204979;-0.05199228;0.03711504;-0.01114899;;;
860;-0.09914251;-6.614232;6.973231;-0.0529303;0.03786831;-0.007365941;;;
861;-0.08844206;-6.355657;6.139885;-0.05743988;0.04135997;-0.01222736;;;
862;-0.08895271;-5.560388;5.680016;-0.05496065;0.04068375;-0.009239663;;;
863;-0.08333145;-4.833613;4.802133;-0.05319959;0.04050375;-0.01438538;;;
864;-0.09667031;-4.11923;4.179298;-0.05873911;0.04444484;-0.01642608;;;
865;-0.08798093;-3.671438;3.44265;-0.06077844;0.02757867;-0.01734736;;;
866;-0.0918975;-3.361221;3.473061;-0.05869411;0.04224949;-0.011497;;;
867;-0.08068881;-3.244591;2.751925;-0.05997049;0.04097594;-0.01377874;;;
868;-0.07652082;-3.120377;3.010037;-0.05853292;0.02721309;-0.01590419;;;
869;-0.07455174;-2.934045;2.794915;-0.05697724;0.03316685;-0.01405928;;;
870;-0.08675788;-2.734046;2.710352;-0.05481956;0.04416862;-0.01464753;;;
871;-0.1120353;-2.608599;2.39984;-0.05137223;0.03081338;-0.01160823;;;
872;-0.09051117;-2.449513;2.269916;-0.05721964;0.02502822;-0.01232062;;;
873;-0.08993664;-2.302676;1.769865;-0.05358214;0.03919921;-0.01432165;;;
874;-0.1051994;-2.217061;0.7212309;-0.05951989;0.03440296;-0.01096465;;;
875;-0.1133415;-2.132119;0.005321472;-0.05208199;0.04564075;-0.01280101;;;
876;-0.09794501;-1.998461;-0.4661407;-0.05273931;0.0257483;-0.01621543;;;
877;-0.1101708;-1.917509;-0.6864789;-0.05222967;0.03513059;-0.01824423;;;
878;-0.08687841;-1.814955;-1.168693;-0.04863339;0.03831871;-0.01565616;;;
879;-0.0863508;-1.765456;-1.59054;-0.06079641;0.03845851;-0.01536965;;;
880;-0.1039019;-1.793032;-1.233595;-0.05756734;0.04079848;-0.01325666;;;
881;-0.1126653;-2.032534;-1.070325;-0.05975652;0.0372122;-0.01494777;;;
882;-0.103837;-2.347795;-0.7642204;-0.0514986;0.02470009;-0.01304926;;;
883;-0.08778307;-2.812123;-0.3433194;-0.05717431;0.0381551;-0.01478811;;;
884;-0.09862098;-3.246087;0.1359196;-0.05445372;0.02533872;-0.01264981;;;
885;-0.08774606;-3.962868;0.6611438;-0.05783585;0.03936597;-0.01376684;;;
886;-0.1122695;-4.4643;0.9874604;-0.05146718;0.0311312;-0.01202285;;;
887;-0.08094644;-4.76632;1.579554;-0.05459714;0.03429875;-0.01192512;;;
888;-0.09116456;-4.952745;1.872867;-0.04606511;0.02936135;-0.01477174;;;
889;-0.08836569;-5.062666;1.739836;-0.05169485;0.03260922;-0.01774935;;;
890;-0.09645362;-5.112751;1.744046;-0.05245467;0.03613131;-0.01496623;;;
891;-0.1086215;-5.257086;1.786671;-0.0502703;0.04173279;-0.01582452;;;
892;-0.1076917;-5.459339;1.83934;-0.05315848;0.03985431;-0.01324632;;;
893;-0.1084305;-5.55616;1.896419;-0.06044789;0.03164596;-0.01325506;;;
894;-0.08249994;-5.733576;2.096896;-0.06002852;0.0388909;-0.01382237;;;
895;-0.09562267;-5.896442;2.063077;-0.04735687;0.03066083;-0.01825204;;;
896;-0.1192808;-6.032244;2.110431;-0.05197246;0.03212927;-0.01496497;;;
897;-0.1040858;-6.189267;2.016333;-0.06012332;0.03438286;-0.009921377;;;
898;-0.1078054;-6.265152;2.003309;-0.05880987;0.0324026;-0.01003821;;;
899;-0.1197855;-6.336813;2.158653;-0.05294641;0.02971725;-0.01545308;;;
900;-0.09469259;-6.477915;2.097475;-0.05133143;0.03522721;-0.01618902;;;
901;-0.09576786;-6.535469;2.401498;-0.06012125;0.03365738;-0.01569596;;;
902;-0.09199734;-6.664964;2.294246;-0.05298375;0.03303845;-0.01731257;;;
903;-0.1027856;-6.746416;2.559123;-0.06096136;0.03134989;-0.01359897;;;
904;-0.1076259;-6.836946;2.105902;-0.04942854;0.03430755;-0.01417744;;;
905;-0.09618397;-6.820768;2.450623;-0.0494259;0.03246565;-0.01698077;;;
906;-0.08957729;-6.7881;2.171045;-0.05164285;0.0368876;-0.01693703;;;
907;-0.09177069;-6.886691;2.080393;-0.05170088;0.03018162;-0.01748025;;;
908;-0.09909942;-6.929271;2.224883;-0.05322183;0.02319075;-0.0205958;;;
909;-0.07831231;-7.041142;2.441318;-0.05478502;0.03286143;-0.02369332;;;
910;-0.1123513;-7.079255;2.418586;-0.05225682;0.03740689;-0.01892782;;;
911;-0.1052411;-7.172718;2.098283;-0.05197401;0.02828043;-0.02079524;;;
912;-0.09431351;-7.052298;2.353225;-0.05536531;0.04093545;-0.01314925;;;
913;-0.1051371;-7.036653;2.166671;-0.05259357;0.02827948;-0.01278333;;;
914;-0.08790223;-7.112305;2.456918;-0.05182852;0.04152646;-0.01389702;;;
915;-0.09421861;-7.20042;2.338013;-0.05025952;0.03096887;-0.01743712;;;
916;-0.07096902;-7.269163;2.505254;-0.05468561;0.03352379;-0.01794863;;;
917;-0.10795;-7.318983;2.563366;-0.05625723;0.02723064;-0.01625828;;;
918;-0.1024985;-7.257323;2.360752;-0.05071681;0.03521308;-0.01160404;;;
919;-0.09997196;-7.191784;2.315222;-0.04937738;0.02406808;-0.01563961;;;
920;-0.1131316;-7.183846;2.107778;-0.05609616;0.03609407;-0.01837024;;;
921;-0.08618421;-7.316472;2.141569;-0.05021461;0.03838155;-0.01219632;;;
922;-0.1191059;-7.329095;2.359885;-0.05562108;0.03096838;-0.01598734;;;
923;-0.08834602;-7.339828;2.433921;-0.05972268;0.03539506;-0.01375581;;;
924;-0.08456121;-7.367974;2.747628;-0.05274375;0.03555192;-0.01172055;;;
925;-0.09816373;-7.336838;2.236888;-0.05553068;0.02316123;-0.01302377;;;
926;-0.08607873;-7.274807;2.128417;-0.05522936;0.03785214;-0.01776026;;;
927;-0.08259542;-7.265952;2.309479;-0.05403076;0.03372926;-0.01848169;;;
928;-0.08789875;-7.345129;1.91396;-0.04571418;0.03787631;-0.0165812;;;
929;-0.09834851;-7.303879;2.292025;-0.05427168;0.02883893;-0.01451761;;;
930;-0.108033;-7.355015;2.18574;-0.04744506;0.02251578;-0.01492948;;;
931;-0.1170333;-7.349878;2.296489;-0.04993567;0.03670771;-0.0120761;;;
932;-0.08540055;-7.272502;2.074538;-0.05404581;0.02985859;-0.01220044;;;
933;-0.09024923;-7.271073;2.0439;-0.05787108;0.03572264;-0.02011615;;;
934;-0.1208111;-7.263854;2.331457;-0.0604509;0.03383015;-0.01317506;;;
935;-0.08958118;-7.316537;1.703631;-0.05015646;0.04061395;-0.014293;;;
936;-0.09688783;-7.291337;2.173649;-0.05533961;0.03120078;-0.01707041;;;
937;-0.09892357;-7.302518;2.01275;-0.05150117;0.03474531;-0.01385464;;;
938;-0.09214773;-7.25218;2.224462;-0.06479448;0.03367741;-0.01671581;;;
939;-0.09651426;-7.244186;1.812116;-0.05326525;0.03642385;-0.01138209;;;
940;-0.09202859;-7.245308;2.100124;-0.05477677;0.03709718;-0.01142269;;;
941;-0.09281816;-7.199662;1.867388;-0.05876999;0.03226612;-0.01296987;;;
942;-0.1050367;-7.177225;1.835757;-0.05202341;0.03111293;-0.01487841;;;
943;-0.08485645;-7.14313;1.762867;-0.05630222;0.03550483;-0.01153937;;;
944;-0.1018679;-7.075417;1.748307;-0.05486991;0.03508082;-0.01228579;;;
945;-0.1049909;-7.120334;1.874226;-0.05974012;0.0381192;-0.01687416;;;
946;-0.113434;-7.118048;1.561338;-0.04990543;0.03042776;-0.01192221;;;
947;-0.08706072;-6.998781;1.580762;-0.0527686;0.03230346;-0.0153406;;;
948;-0.1106671;-7.006761;1.711982;-0.05194389;0.03812632;-0.01277164;;;
949;-0.1026479;-6.935571;1.789174;-0.05397528;0.0369355;-0.01546158;;;
950;-0.07791683;-6.965508;1.310205;-0.05126733;0.02768988;-0.01529534;;;
951;-0.08999559;-6.964075;1.384811;-0.05096156;0.02916738;-0.01216071;;;
952;-0.0945399;-6.884408;1.477086;-0.05263984;0.03759883;-0.01026302;;;
953;-0.1010915;-6.807547;1.23233;-0.04927844;0.04218451;-0.01358198;;;
954;-0.07654165;-6.788239;1.202724;-0.0561005;0.03475035;-0.01710473;;;
955;-0.09183072;-6.707275;1.389412;-0.05223741;0.03325669;-0.01072637;;;
956;-0.1006405;-6.692862;1.36168;-0.04581187;0.03324367;-0.01579719;;;
957;-0.08710887;-6.656513;0.9739152;-0.0520746;0.03609839;-0.01316495;;;
958;-0.1071506;-6.606396;1.329374;-0.05668724;0.03415982;-0.0192925;;;
959;-0.08758313;-6.540269;1.038986;-0.04952636;0.03871682;-0.02076541;;;
960;-0.1074207;-6.550406;0.8468239;-0.05566808;0.03402741;-0.01118314;;;
961;-0.0839396;-6.502741;0.8189088;-0.05130301;0.03430283;-0.01178918;;;
962;-0.1070677;-6.393523;0.9850047;-0.05200825;0.03969992;-0.00748785;;;
963;-0.08152138;-6.374795;0.9475006;-0.04748097;0.02723778;-0.009056404;;;
964;-0.1045467;-6.350801;0.5135689;-0.04992802;0.03021183;-0.01455667;;;
965;-0.08646797;-6.252331;0.7621764;-0.06163499;0.03679672;-0.01484914;;;
966;-0.1054142;-6.225537;0.6289421;-0.0476538;0.0395898;-0.01520444;;;
967;-0.08374179;-6.12326;0.6768402;-0.0550606;0.02653355;-0.01218267;;;
968;-0.09497792;-6.052476;0.1074797;-0.04983339;0.0386679;-0.01592342;;;
969;-0.07711399;-6.064641;0.6448565;-0.05752125;0.02895259;-0.008777201;;;
970;-0.09097652;-5.949405;0.3551881;-0.05194842;0.02573807;-0.01403194;;;
971;-0.08449888;-5.898712;0.2383722;-0.04258391;0.04120099;-0.01587222;;;
972;-0.0933401;-5.807284;0.02898355;-0.0490209;0.03323344;-0.01378946;;;
973;-0.1044351;-5.805418;0.411231;-0.04363464;0.04388536;-0.02056024;;;
974;-0.09311645;-5.757349;0.2028134;-0.06076283;0.03704146;-0.01538878;;;
975;-0.0813596;-5.642377;0.8308605;-0.0508231;0.04225691;-0.01530091;;;
976;-0.08687004;-5.606173;1.535342;-0.05440699;0.03490803;-0.01323882;;;
977;-0.1015604;-5.540644;1.440914;-0.05133667;0.0301046;-0.01565487;;;
978;-0.08870874;-5.504959;2.26274;-0.05170594;0.03883637;-0.011783;;;
979;-0.08986272;-5.465348;2.885367;-0.05356312;0.03104764;-0.0131715;;;
980;-0.0890429;-5.430227;2.952202;-0.05741381;0.04173791;-0.02255963;;;
981;-0.0812837;-5.388608;3.221862;-0.04574593;0.02743239;-0.01146729;;;
982;-0.1140695;-5.275671;2.855473;-0.05542049;0.02037558;-0.013271;;;
983;-0.1035145;-5.260055;3.396425;-0.05617146;0.03603441;-0.0121519;;;
984;-0.08968996;-5.162408;3.388502;-0.05428664;0.03068408;-0.01422894;;;
985;-0.09552711;-5.142481;3.573954;-0.05114864;0.03190744;-0.009799397;;;
986;-0.09291011;-5.113029;4.00107;-0.05948182;0.03321207;-0.01433549;;;
987;-0.09297808;-5.034418;4.279354;-0.05201053;0.03037308;-0.01810791;;;
988;-0.1072107;-5.039738;5.394976;-0.04706848;0.03795688;-0.01241523;;;
989;-0.09318205;-4.933843;6.143348;-0.04454896;0.03417751;-0.01930097;;;
990;-0.1033888;-4.875065;6.566778;-0.06073715;0.03241451;-0.01286294;;;
991;-0.1013075;-4.856008;6.868732;-0.04999714;0.03941851;-0.01776747;;;
992;-0.0947571;-4.791859;7.354193;-0.05821149;0.03413453;-0.01584829;;;
993;-0.08507901;-4.769726;7.526654;-0.04805215;0.03395495;-0.01480696;;;
994;-0.1060891;-4.689966;7.515425;-0.05121369;0.03378107;-0.01358955;;;
995;-0.1166826;-4.690915;7.52958;-0.05377315;0.02949039;-0.01727187;;;
996;-0.08538912;-4.592349;7.609224;-0.04746064;0.03071695;-0.01027238;;;
997;-0.09077681;-4.59014;7.114426;-0.05342484;0.03157473;-0.01267483;;;
998;-0.09965016;-4.551274;6.882475;-0.0482736;0.02795833;-0.01749995;;;
999;-0.1121981;-4.535929;6.49792;-0.05077437;0.02775732;-0.01541199;;;
1000;-0.08226847;-4.452754;6.097758;-0.04497544;0.03343871;-0.0107364;;;
1001;-0.08374594;-4.420608;5.482614;-0.05565048;0.04081165;-0.01246744;;;
1002;-0.08952811;-4.403934;5.672543;-0.05089829;0.04162831;-0.01077481;;;
1003;-0.08566468;-4.434459;5.877697;-0.05268989;0.03665401;-0.01524439;;;
1004;-0.1301697;-4.435521;5.510928;-0.04716715;0.03060532;-0.00892633;;;
1005;-0.1053773;-4.462319;5.775875;-0.04322312;0.0328646;-0.0176622;;;
1006;-0.1065357;-4.473431;5.686155;-0.05170011;0.03728354;-0.01424457;;;
1007;-0.09212346;-4.453661;5.989918;-0.04418261;0.04032768;-0.0139196;;;
1008;-0.09484946;-4.467279;5.80257;-0.05910597;0.04063797;-0.01436295;;;
1009;-0.09566528;-4.537688;6.224624;-0.04939767;0.04938249;-0.01239963;;;
1010;-0.1021285;-4.532735;6.047701;-0.05049981;0.02874269;-0.0170874;;;
1011;-0.08751339;-4.546248;6.121447;-0.04930962;0.03890527;-0.009018388;;;
1012;-0.08667338;-4.538515;6.066716;-0.05215268;0.03671609;-0.01587353;;;
1013;-0.09697314;-4.623492;6.558352;-0.04925801;0.03150497;-0.01376332;;;
1014;-0.1158527;-4.626994;6.205399;-0.05450734;0.03889944;-0.01234577;;;
1015;-0.1027299;-4.640096;6.05836;-0.05892853;0.03449026;-0.01212823;;;
1016;-0.09392088;-4.685253;6.455147;-0.04950008;0.0338426;-0.01681943;;;
1017;-0.08210966;-4.689022;6.477076;-0.05592227;0.03172087;-0.01454643;;;
1018;-0.08521376;-4.776064;6.827034;-0.04903698;0.03647419;-0.01591899;;;
1019;-0.09118535;-4.804977;6.329068;-0.05824012;0.03541995;-0.01480824;;;
1020;-0.08289006;-4.805063;6.930813;-0.05089262;0.03757832;-0.01226599;;;
1021;-0.09081487;-4.8434;6.68325;-0.0504741;0.03100584;-0.01335919;;;
1022;-0.09196088;-4.851651;6.745706;-0.05451331;0.03728392;-0.008960661;;;
1023;-0.1001243;-4.927927;6.695439;-0.05338049;0.036018;-0.01418941;;;
1024;-0.0931538;-4.913211;6.943486;-0.04986849;0.03977914;-0.0143214;;;
1025;-0.1013354;-4.985074;6.880612;-0.05300706;0.03636121;-0.01252869;;;
1026;-0.09575114;-5.000616;6.790175;-0.04940163;0.03290218;-0.01299513;;;
1027;-0.07982844;-5.054661;7.394175;-0.052127;0.02592435;-0.01308922;;;
1028;-0.09177169;-5.050924;6.969696;-0.05175069;0.04314787;-0.01127631;;;
1029;-0.08184201;-5.091716;7.105376;-0.05670076;0.03214185;-0.01891372;;;
1030;-0.09342596;-5.131897;7.179378;-0.04716109;0.03647038;-0.01415118;;;
