Datalogfile:;R101_IBN_TORGUE
2016-08-02 17:18:35
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
753;-0.2053321;5.972971;3.771898;-0.02602949;-0.007977707;0.01023469;;;
754;-0.2271863;6.119522;3.848381;-0.02550571;-0.0105739;0.007784836;;;
755;-0.252233;5.826446;3.940678;-0.0231544;-0.004110021;0.01125713;;;
756;-0.226729;6.016081;4.005413;-0.02418832;-0.006287599;0.01024927;;;
757;-0.2411879;5.485509;4.117253;-0.02031073;-0.004095908;0.0177715;;;
758;-0.2261284;5.028929;4.199075;-0.01660185;-0.007775965;0.01373395;;;
759;-0.2031807;4.797002;4.293376;-0.02163598;-0.009663267;0.01237887;;;
760;-0.2452193;4.581804;4.345821;-0.0154545;-0.006235729;0.01061263;;;
761;-0.2345226;4.725415;4.409122;-0.02350226;-0.004164674;0.009030553;;;
762;-0.2556241;4.681741;4.452528;-0.02146703;-0.009464146;0.01809205;;;
763;-0.2243779;4.503818;4.52101;-0.01843167;-0.007388612;0.01272426;;;
764;-0.2175032;3.790318;4.581973;-0.01974271;-0.01187672;0.01308101;;;
765;-0.2237724;3.605322;4.657441;-0.01612372;-0.007790832;0.008291925;;;
766;-0.2065778;3.340699;4.746875;-0.01789062;-0.0089922;0.02018283;;;
767;-0.2017563;3.146962;4.766438;-0.02558155;-0.007566214;0.01198861;;;
768;-0.2258438;3.57484;4.77451;-0.0177459;-0.009065273;0.008964376;;;
769;-0.2263951;3.188878;4.80963;-0.01625866;-0.006707416;0.01665523;;;
770;-0.2467664;2.977417;4.856648;-0.01650831;-0.006676531;0.01069629;;;
771;-0.2429474;2.804809;4.92473;-0.01971376;-0.001993935;0.005357515;;;
772;-0.2346916;2.341015;4.992099;-0.01954771;-0.001254137;0.01346691;;;
773;-0.2344975;2.05571;5.045677;-0.02747835;-0.01007507;0.008259004;;;
774;-0.2582247;2.243413;5.041342;-0.0184163;-0.008670022;0.01391515;;;
775;-0.228616;2.060897;5.013409;-0.01363877;-0.006973841;0.01700661;;;
776;-0.208757;1.796944;5.020136;-0.01299117;-0.002520097;0.01639433;;;
777;-0.2341635;1.845432;5.048463;-0.02234637;-0.004517377;0.01033414;;;
778;-0.2007692;1.334887;5.135948;-0.01803101;-0.005041793;0.00638695;;;
779;-0.2154991;0.9181253;5.148265;-0.01620731;-0.007855488;0.014873;;;
780;-0.2109608;1.268807;5.19143;-0.02365039;-0.004500186;0.01812042;;;
781;-0.2332326;1.261472;5.133832;-0.02032875;-0.002163883;0.02100801;;;
782;-0.2276549;0.7317039;5.159782;-0.02206113;-0.007313828;0.01130064;;;
783;-0.2222195;0.1296401;5.222995;-0.01960476;-0.006049231;0.01393387;;;
784;-0.2476102;-1.662978;5.282794;-0.0121649;-0.005570474;0.009543773;;;
785;-0.2294991;-4.140094;5.417119;-0.01346928;-0.003285619;0.008259811;;;
786;-0.2332881;-6.402835;5.46412;-0.02112497;-0.001738703;0.01680572;;;
787;-0.1900648;-7.907512;5.649652;-0.01577532;-0.003062736;0.009669994;;;
788;-0.2129441;-8.84862;5.872836;-0.02109471;-0.01127199;0.0148404;;;
789;-0.2149795;-9.91951;5.986793;-0.01865299;-0.007637655;0.00331954;;;
790;-0.2291016;-10.00391;5.966127;-0.01755898;-0.008663715;0.01561859;;;
791;-0.2563739;-10.47663;6.042661;-0.02150106;-0.004533237;0.01014708;;;
792;-0.2273876;-10.10023;6.108688;-0.01354942;-0.01009657;0.01419323;;;
793;-0.2019163;-10.02775;6.158167;-0.01825218;-0.003307308;0.01458129;;;
794;-0.230847;-9.181072;6.20484;-0.0220888;-0.005025562;0.01852245;;;
795;-0.2191682;-8.764589;6.212106;-0.01413523;-0.006542807;0.01188587;;;
796;-0.2233435;-7.85075;6.217329;-0.0198337;-0.009730775;0.007404791;;;
797;-0.2190304;-7.186358;6.04108;-0.0152981;-0.00879552;0.008575178;;;
798;-0.2395527;-6.141457;5.905542;-0.009911813;-0.004341048;0.01486496;;;
799;-0.2338161;-5.897322;5.780209;-0.01969953;-0.008575517;0.01016362;;;
800;-0.24478;-5.822107;5.705512;-0.02214164;-0.008651446;0.01054399;;;
801;-0.2225783;-5.869089;5.734795;-0.01570565;-0.0008141879;0.01019485;;;
802;-0.2423084;-5.962923;5.788285;-0.01480021;-0.003527555;0.0136648;;;
803;-0.2358924;-5.811178;5.79756;-0.02047931;-0.0002555268;0.01630412;;;
804;-0.2453655;-5.536595;5.764072;-0.01518216;-0.007699879;0.0128559;;;
805;-0.2576941;-5.359866;5.676919;-0.0116225;-0.007775625;0.01852581;;;
806;-0.2177522;-5.293456;5.658795;-0.01488749;-0.007053072;0.00946227;;;
807;-0.2568151;-5.456032;5.692626;-0.01540166;-0.003775792;0.01482106;;;
808;-0.2141441;-5.583904;5.674842;-0.02291935;-0.008427814;0.01438606;;;
809;-0.2158225;-5.535931;5.666492;-0.0141725;-0.006343387;0.01191646;;;
810;-0.2148012;-5.432544;5.650737;-0.01399874;-0.003265408;0.01054333;;;
811;-0.2354539;-5.372208;5.629154;-0.01899613;-0.003977005;0.01241566;;;
812;-0.2284756;-5.348303;5.631059;-0.01507373;0.0006362017;0.01181246;;;
813;-0.2265996;-5.441098;5.610483;-0.01181155;-0.006034187;0.01218094;;;
814;-0.2145849;-5.502057;5.60241;-0.0136124;-0.004120763;0.01790932;;;
815;-0.2364808;-5.470686;5.604071;-0.01363965;-0.002893538;0.01393931;;;
816;-0.2266639;-5.425139;5.58848;-0.01257633;-0.00137377;0.01595365;;;
817;-0.2131358;-5.384243;5.565346;-0.01575617;-0.007060567;0.01463958;;;
818;-0.251368;-5.418585;5.554681;-0.01187593;-0.005580141;0.01025007;;;
819;-0.2350947;-5.47841;5.547519;-0.02293067;-0.004807116;0.01306987;;;
820;-0.2120217;-5.448219;5.800278;-0.01096236;-0.002174136;0.01870849;;;
821;-0.2338975;-5.469447;6.326248;-0.01483431;-0.005014588;0.01205144;;;
822;-0.2290113;-5.571599;7.115658;-0.01553386;-0.003024651;0.01013649;;;
823;-0.2201911;-5.882928;7.534368;-0.01089631;-0.00313263;0.01430182;;;
824;-0.2383447;-6.234096;8.206907;-0.01889854;-0.007173297;0.01116185;;;
825;-0.2166274;-6.595963;9.053141;-0.01339344;0.002384169;0.009529068;;;
826;-0.2222852;-6.79124;9.621798;-0.01734559;-0.003517416;0.01085708;;;
827;-0.2332529;-6.898885;9.951857;-0.01120819;-0.003721917;0.01506045;;;
828;-0.2098154;-7.020014;9.906808;-0.01664636;-0.003141794;0.01202476;;;
829;-0.2068314;-7.131815;10.68177;-0.01148269;-0.006295892;0.01723021;;;
830;-0.233806;-7.249848;10.31294;-0.01262475;-0.004354071;0.016007;;;
831;-0.2315572;-7.327494;10.32351;-0.02102593;-0.005847014;0.01210922;;;
832;-0.2126216;-7.427712;10.31089;-0.01278992;-0.002156203;0.01136776;;;
833;-0.2095218;-7.521679;10.1266;-0.01231676;-0.004525397;0.01308646;;;
834;-0.2197646;-7.594951;9.077625;-0.01513371;-0.00155953;0.01944037;;;
835;-0.2133984;-7.621346;9.012513;-0.01832682;-0.004833019;0.01015012;;;
836;-0.194883;-7.525827;8.379669;-0.01378492;-0.004680302;0.01561346;;;
837;-0.2345062;-7.204113;8.298615;-0.01531922;-0.004416361;0.01232351;;;
838;-0.2255117;-7.049087;7.810582;-0.0158984;-0.006100364;0.01405433;;;
839;-0.2069579;-7.070699;7.616188;-0.01325451;-0.008901494;0.01246657;;;
840;-0.2302821;-7.069459;7.704134;-0.01890828;-0.006625902;0.006687179;;;
841;-0.2389029;-7.082966;7.593753;-0.01479191;-0.006409533;0.01470926;;;
842;-0.218814;-7.090654;8.09266;-0.01540374;-0.00608761;0.01448334;;;
843;-0.2236131;-7.038759;7.653195;-0.02122604;-0.004279581;0.01578121;;;
844;-0.243431;-7.039989;7.878465;-0.01377466;-0.004792186;0.01650606;;;
845;-0.2215635;-6.992133;7.557649;-0.0167835;-0.002230733;0.01551364;;;
846;-0.2217341;-6.989748;7.712636;-0.02090193;-0.006702743;0.01400529;;;
847;-0.2070207;-7.013947;7.444762;-0.01614014;-4.621384e-06;0.02104245;;;
848;-0.2188709;-6.943866;7.666486;-0.02485036;-0.006675534;0.009586016;;;
849;-0.2234009;-6.938512;7.532907;-0.01385277;-0.004508579;0.0103897;;;
850;-0.2431713;-6.941621;7.373771;-0.01526875;-0.01045181;0.01752881;;;
851;-0.21811;-6.924433;7.705472;-0.01423203;-0.005485275;0.01705032;;;
852;-0.2225887;-6.892179;7.46827;-0.02210008;-0.001743927;0.01005336;;;
853;-0.2382645;-6.91937;7.802485;-0.01250728;-0.004527128;0.004396981;;;
854;-0.2032333;-6.8661;7.041226;-0.01320721;-0.006213173;0.008171146;;;
855;-0.2482725;-6.833014;7.553005;-0.01850688;-0.006377514;0.01257647;;;
856;-0.2612005;-6.782807;7.26461;-0.02585484;-0.003373459;0.02080477;;;
857;-0.2345451;-6.802622;7.506421;-0.009208441;-0.00539154;0.01629956;;;
858;-0.213836;-6.777112;7.59332;-0.01600101;0.0002540378;0.01067906;;;
859;-0.2213272;-6.80842;7.426386;-0.01481216;-0.003638874;0.01652613;;;
860;-0.2464093;-6.74253;7.362807;-0.01229546;-0.002129174;0.01208659;;;
861;-0.221492;-6.692995;7.353991;-0.01768634;-0.003827412;0.01117168;;;
862;-0.2225652;-6.659398;7.266729;-0.01393244;-0.006554965;0.01256828;;;
863;-0.2414021;-6.620792;6.838278;-0.01607586;-0.005337762;0.009581055;;;
864;-0.2230196;-6.655472;7.144699;-0.0151822;-0.007833683;0.01636977;;;
865;-0.2396029;-6.599555;7.184089;-0.01495872;-0.003095546;0.01453105;;;
866;-0.2346848;-6.613735;7.22745;-0.01508546;-0.009073562;0.02044831;;;
867;-0.1997376;-6.563858;7.09986;-0.01994456;-0.004886972;0.01072961;;;
868;-0.2121865;-6.531587;7.078985;-0.01294841;-0.004137949;0.01277767;;;
869;-0.2194083;-6.454416;7.033011;-0.0111884;-0.004347215;0.01327847;;;
870;-0.2043754;-6.378366;6.634732;-0.01415972;-0.001133385;0.01545867;;;
871;-0.2405818;-6.322461;6.274863;-0.02171288;-0.003303948;0.01287524;;;
872;-0.2575337;-5.939566;5.781466;-0.02062767;-0.007997775;0.01440984;;;
873;-0.2121238;-5.25591;4.925263;-0.0220719;-0.007702287;0.01818759;;;
874;-0.240004;-4.348307;4.456782;-0.01310679;-0.006219738;0.01161341;;;
875;-0.230726;-3.572335;3.554665;-0.01767288;-0.004483145;0.0104604;;;
876;-0.2224198;-3.00851;3.121771;-0.01436377;-0.004693724;0.01158917;;;
877;-0.2260883;-2.713221;2.901482;-0.009321216;-0.004842351;0.01338002;;;
878;-0.2510521;-2.759941;2.656901;-0.01319075;-0.006413926;0.01450184;;;
879;-0.2446293;-2.552174;2.732445;-0.01223213;-0.002599698;0.01431134;;;
880;-0.2393592;-2.587326;2.744577;-0.01439859;-0.004275806;0.01087525;;;
881;-0.2180582;-2.562309;2.898019;-0.02091694;-0.004901349;0.01074398;;;
882;-0.2408399;-2.409912;2.494305;-0.01619944;0.00133321;0.01444531;;;
883;-0.2234153;-2.18821;1.954286;-0.0111717;-0.003611028;0.01094459;;;
884;-0.2421791;-2.058179;1.195622;-0.01246032;-0.00573885;0.01607525;;;
885;-0.2260001;-2.066486;0.1220919;-0.0178176;-0.006330374;0.008276754;;;
886;-0.223136;-2.065689;-0.2412948;-0.01804776;-0.001430208;0.01089421;;;
887;-0.2302444;-2.073686;-0.677155;-0.0153832;-0.003314536;0.01698019;;;
888;-0.2311885;-1.960149;-0.8989606;-0.02145253;-0.00359844;0.01005491;;;
889;-0.2194128;-1.796471;-1.106383;-0.01557255;-0.006787703;0.009693381;;;
890;-0.2714757;-1.765869;-1.389516;-0.01260902;-0.003692489;0.009891314;;;
891;-0.2733794;-1.870244;-1.246119;-0.01158107;-0.006535375;0.0111056;;;
892;-0.2292039;-2.143939;-0.9829729;-0.01065592;-0.006646416;0.01033139;;;
893;-0.220832;-2.580373;-0.4511657;-0.01032581;-0.0008060224;0.01573182;;;
894;-0.2261211;-3.103417;-0.357469;-0.01402007;-0.007390561;0.0123846;;;
895;-0.2197709;-3.777825;0.2892842;-0.01324012;0.000987277;0.01413161;;;
896;-0.2320142;-4.230314;1.016771;-0.01337402;0.002955296;0.0124163;;;
897;-0.2423344;-4.631697;1.613975;-0.01657889;-0.008554426;0.01391135;;;
898;-0.2309813;-4.832301;1.606919;-0.01175977;-0.004798049;0.01256495;;;
899;-0.2221633;-4.962373;1.756204;-0.01219112;-0.001309569;0.01447696;;;
900;-0.2330043;-5.014768;1.572161;-0.01231428;-0.007560378;0.01649077;;;
901;-0.2391687;-5.175382;1.751585;-0.01213433;-0.005434652;0.01335461;;;
902;-0.2416875;-5.351236;1.787792;-0.01302405;-0.004590387;0.01947699;;;
903;-0.2206784;-5.510801;2.080958;-0.006846608;-0.002527932;0.01437353;;;
904;-0.2320841;-5.676513;2.050819;-0.01878607;-0.003838559;0.008213744;;;
905;-0.227279;-5.842381;2.283306;-0.01282579;-0.008685521;0.01563487;;;
906;-0.2311243;-5.998779;2.119508;-0.003840635;-0.005232592;0.00824011;;;
907;-0.2269285;-6.135222;2.083824;-0.01384564;-0.002874808;0.0095688;;;
908;-0.1964859;-6.238095;1.860946;-0.01865236;-0.003250419;0.01206342;;;
909;-0.2451343;-6.313628;2.02744;-0.01385636;-0.001475356;0.01708557;;;
910;-0.2117676;-6.472911;2.062898;-0.007216156;-0.003920629;0.009225444;;;
911;-0.2360279;-6.602231;2.285338;-0.009312461;-0.0007766102;0.01153035;;;
912;-0.1919927;-6.635474;2.387405;-0.01696469;0.002986247;0.01764881;;;
913;-0.2411951;-6.674278;2.293708;-0.01139929;-0.005246554;0.01209441;;;
914;-0.231795;-6.69147;2.233797;-0.009957357;-0.005974696;0.01499791;;;
915;-0.2297108;-6.703537;2.186607;-0.01329613;-0.004491445;0.01408971;;;
916;-0.222289;-6.807899;2.314854;-0.01033089;-0.00413274;0.01142768;;;
917;-0.2415601;-6.937711;2.058012;-0.01124774;-0.005709081;0.01176285;;;
918;-0.2054211;-7.056037;2.444863;-0.0106516;-0.003911763;0.01749473;;;
919;-0.2483684;-6.991111;2.452043;-0.01447223;-0.005155779;0.01756644;;;
920;-0.2320133;-6.960391;2.464204;-0.01186537;-0.006019649;0.01258815;;;
921;-0.2439212;-6.96842;2.273039;-0.01379408;-0.004545057;0.0140805;;;
922;-0.2383024;-6.999012;2.193127;-0.01781197;-0.004294946;0.01392198;;;
923;-0.2156904;-7.097348;2.495298;-0.01057341;-0.002033038;0.01302309;;;
924;-0.1926966;-7.12636;2.299637;-0.01305019;-0.001609832;0.01570236;;;
925;-0.257174;-7.202981;2.457174;-0.01594428;-0.004643848;0.01083214;;;
926;-0.2333814;-7.134397;2.095004;-0.01367765;-0.0040663;0.01219651;;;
927;-0.2475767;-7.131949;2.443371;-0.01403017;-0.005259919;0.01965639;;;
928;-0.2370141;-7.170289;2.254303;-0.0150519;-0.001130923;0.01500448;;;
929;-0.2201068;-7.186221;2.535715;-0.01263154;-0.004552778;0.01363907;;;
930;-0.2240254;-7.223752;2.300588;-0.02543167;-0.005967028;0.0090297;;;
931;-0.2229191;-7.230958;2.421178;-0.0137467;-0.006916644;0.009630677;;;
932;-0.2247914;-7.256958;2.275308;-0.007530593;-0.0008519379;0.01113817;;;
933;-0.2434896;-7.160782;2.22278;-0.009774137;-0.005123041;0.012127;;;
934;-0.2499256;-7.170876;2.4892;-0.01342694;-0.004549995;0.01017961;;;
935;-0.229973;-7.197589;2.227858;-0.009010287;-0.003887864;0.01456658;;;
936;-0.2427146;-7.202344;2.431306;-0.01197833;-0.005860538;0.01613513;;;
937;-0.2364075;-7.21146;2.314024;-0.01580225;-0.006171865;0.009990873;;;
938;-0.2191609;-7.223032;2.346667;-0.01369169;-0.003378663;0.01362612;;;
939;-0.2182788;-7.149134;2.05078;-0.01434661;-0.00471276;0.01522096;;;
940;-0.2336327;-7.163395;2.295;-0.01343812;-0.004229591;0.01317876;;;
941;-0.2232227;-7.121964;2.270954;-0.01415668;3.389541e-05;0.01738359;;;
942;-0.2184655;-7.168299;2.315218;-0.01030236;-0.004293641;0.0132793;;;
943;-0.2158109;-7.148811;2.044868;-0.01185003;0.001472456;0.0152827;;;
944;-0.220313;-7.08007;2.384276;-0.009890111;-0.001744648;0.01868981;;;
945;-0.2329541;-7.092986;2.297311;-0.01224832;-0.003750082;0.009370041;;;
946;-0.256923;-7.103121;2.090565;-0.01795223;-0.002799726;0.012865;;;
947;-0.2371215;-7.042725;2.045491;-0.01032033;-0.004161236;0.01375886;;;
948;-0.2603145;-7.049139;1.878487;-0.01494581;-0.005011805;0.01159986;;;
949;-0.2177517;-7.07175;1.829885;-0.01455;-0.009975404;0.01095563;;;
950;-0.2254429;-6.988092;1.966933;-0.01083573;-0.003242914;0.0148881;;;
951;-0.2257523;-6.990698;2.139155;-0.01159504;-0.004641673;0.01799081;;;
952;-0.2223803;-7.017695;1.880259;-0.01442146;-0.00636811;0.01465099;;;
953;-0.2174253;-6.988708;1.816537;-0.01122477;-0.006955174;0.01201979;;;
954;-0.2532417;-6.888911;1.946163;-0.01221398;-0.007964514;0.01650842;;;
955;-0.2217436;-6.868237;1.965328;-0.01166156;-0.001556896;0.01161405;;;
956;-0.2366088;-6.830385;1.745904;-0.01455906;-0.004123183;0.01623587;;;
957;-0.2586099;-6.843946;1.560644;-0.0146239;-0.005754645;0.01190484;;;
958;-0.2611566;-6.812194;2.015347;-0.01256737;-0.005449462;0.007819314;;;
959;-0.2535844;-6.775983;1.766016;-0.009333502;-0.006195633;0.01332759;;;
960;-0.2519101;-6.708876;1.554365;-0.01372992;-0.0008302674;0.01274025;;;
961;-0.2365285;-6.615639;1.571975;-0.007391695;-0.004799246;0.01353674;;;
962;-0.2383324;-6.614249;1.753887;-0.01347328;-0.002207553;0.01441368;;;
963;-0.235583;-6.574367;1.300262;-0.01098659;-0.005668194;0.01136314;;;
964;-0.199903;-6.575157;1.348109;-0.01482191;-0.002250566;0.01595243;;;
965;-0.2486973;-6.498469;1.372581;-0.01154203;-0.004220189;0.01229565;;;
966;-0.2223671;-6.474988;1.287308;-0.01533458;-0.006075961;0.01710409;;;
967;-0.2325978;-6.42924;1.134299;-0.01449579;-0.0005291933;0.01291917;;;
968;-0.2657275;-6.327012;1.18251;-0.01497713;-0.002249348;0.01496129;;;
969;-0.2334583;-6.340117;1.438726;-0.01097652;-0.002175131;0.01463256;;;
970;-0.2402214;-6.266093;0.6843955;-0.01089598;-0.00176391;0.0116564;;;
971;-0.2095319;-6.214491;1.227502;-0.005845305;8.019858e-05;0.02256848;;;
972;-0.2326446;-6.13553;1.078107;-0.01620118;-0.00995123;0.01825047;;;
973;-0.2268879;-6.12801;1.022544;-0.01051249;-0.002020687;0.01269683;;;
974;-0.2269351;-6.06718;0.5597307;-0.01006034;-0.003170879;0.009217285;;;
975;-0.2141439;-6.010496;0.7719194;-0.01075484;0.002392042;0.006141679;;;
976;-0.2502188;-5.944871;1.0581;-0.009762673;-0.004259189;0.01278669;;;
977;-0.2243337;-5.889138;0.565484;-0.02011693;-0.00274333;0.01379299;;;
978;-0.2310378;-5.856519;0.2268077;-0.01496268;-0.004663641;0.01190516;;;
979;-0.2212199;-5.757012;0.6418186;-0.01440065;-0.007534445;0.0162715;;;
980;-0.2111877;-5.693717;0.5338826;-0.01337259;-0.004666232;0.01345824;;;
981;-0.2252918;-5.637814;0.09771513;-0.008778805;-0.004681902;0.01611676;;;
982;-0.2327906;-5.586435;0.4332786;-0.006092844;-0.001203133;0.01387125;;;
983;-0.2510595;-5.583389;0.4321365;-0.01032401;-0.00695256;0.01348628;;;
984;-0.2278646;-5.451481;0.3751926;-0.01173817;-0.004021166;0.01364887;;;
985;-0.2110962;-5.439457;0.5538405;-0.01617699;-0.004306204;0.01368672;;;
986;-0.2388154;-5.383071;1.251655;-0.007999191;-0.001848031;0.01684073;;;
987;-0.222048;-5.312272;1.556616;-0.008219808;-0.001661948;0.01050384;;;
988;-0.2280768;-5.249258;1.71892;-0.009440828;-0.005708601;0.01807463;;;
989;-0.2493713;-5.187183;2.689304;-0.01670257;-0.001627483;0.01210086;;;
990;-0.2607988;-5.088652;3.331857;-0.009459113;-0.007402845;0.01404085;;;
991;-0.2215662;-5.107325;3.112604;-0.01845819;-0.006001854;0.01098475;;;
992;-0.2138476;-5.061402;3.456225;-0.01501211;-0.00631614;0.01920824;;;
993;-0.2391407;-4.955658;3.395518;-0.009739758;-0.002353884;0.01499743;;;
994;-0.2413664;-4.924657;3.15013;-0.01114277;-0.003989132;0.01400015;;;
995;-0.2352123;-4.873324;3.243357;-0.01391543;-0.0007379188;0.01121247;;;
996;-0.2262497;-4.809703;3.664957;-0.01558263;-0.002983366;0.01183368;;;
997;-0.2275655;-4.764478;3.766278;-0.01400067;-0.004560855;0.01701937;;;
998;-0.2270674;-4.698547;4.275874;-0.01406539;-0.003878307;0.01210477;;;
999;-0.2289268;-4.637265;5.508757;-0.01593586;0.001310274;0.01639522;;;
1000;-0.221976;-4.607673;6.545779;-0.008183641;-0.002012069;0.0149103;;;
1001;-0.2238679;-4.532466;6.453478;-0.01120012;0.004850371;0.0104709;;;
1002;-0.2557845;-4.494037;6.877043;-0.01079247;-0.0008055841;0.01140104;;;
1003;-0.2438113;-4.446018;7.235045;-0.008260719;0.0002393083;0.01431518;;;
1004;-0.2244688;-4.408038;7.11744;-0.01677611;0.000219138;0.01729489;;;
1005;-0.2300866;-4.318342;7.371495;-0.01128986;-0.0007135682;0.01702901;;;
1006;-0.2210678;-4.295553;7.606652;-0.01127161;-0.004979015;0.0120979;;;
1007;-0.2412281;-4.304776;6.744205;-0.01374106;-0.003413122;0.01667988;;;
1008;-0.2507051;-4.298087;6.675538;-0.01022233;-0.006497057;0.006918735;;;
1009;-0.2184624;-4.235844;6.144599;-0.01267273;-0.00568426;0.01270029;;;
1010;-0.2198589;-4.221626;5.875946;-0.01086755;-0.006053421;0.01306961;;;
1011;-0.2163241;-4.175747;5.648795;-0.01621003;0.003784377;0.01685981;;;
1012;-0.2380807;-4.152603;5.443416;-0.014485;0.001670746;0.01119543;;;
1013;-0.2513565;-4.224614;5.57681;-0.01058724;0.001377727;0.01547284;;;
1014;-0.2225706;-4.196465;5.609694;-0.01134353;-0.006194686;0.01177366;;;
1015;-0.2235991;-4.19085;5.624975;-0.003160053;-0.002529419;0.01446255;;;
1016;-0.2311093;-4.238316;5.292643;-0.01111809;-0.004390085;0.01203597;;;
1017;-0.223888;-4.231896;5.589011;-0.01365042;-0.01079687;0.02433019;;;
1018;-0.2126193;-4.256915;5.628915;-0.00926549;-0.004568385;0.02042695;;;
1019;-0.2645562;-4.319302;5.75674;-0.01131293;-0.005846927;0.02092451;;;
1020;-0.2261566;-4.30176;5.838956;-0.01860028;-0.001830676;0.01654537;;;
1021;-0.2406582;-4.353558;6.030032;-0.01658151;-0.002360907;0.01792237;;;
1022;-0.2178782;-4.366637;5.886422;-0.005747733;-3.776673e-05;0.01419792;;;
1023;-0.2262644;-4.402694;5.7874;-0.008792116;-0.001146802;0.01734361;;;
1024;-0.2361587;-4.462513;5.934;-0.008402957;-0.003500596;0.02002907;;;
1025;-0.2270446;-4.445129;6.160856;-0.01001324;-0.002742014;0.01784442;;;
1026;-0.2388682;-4.518359;6.12472;-0.0129111;-0.005098094;0.01757739;;;
1027;-0.2436889;-4.551528;6.07361;-0.008529228;-0.00818992;0.01708751;;;
1028;-0.2191681;-4.581853;6.49842;-0.01190231;-0.004352587;0.01385548;;;
1029;-0.2188002;-4.655419;6.238232;-0.006629162;-0.005040628;0.01670446;;;
1030;-0.2112923;-4.655617;6.142365;-0.01367216;-0.002013939;0.009674245;;;
1031;-0.2523977;-4.720551;6.314876;-0.01257642;-0.003331579;0.0123534;;;
1032;-0.2481791;-4.741502;6.652811;-0.007240935;-0.005235869;0.01709487;;;
1033;-0.2432043;-4.835505;6.504223;-0.009668047;-0.005110483;0.01220619;;;
1034;-0.244244;-4.818715;6.332747;-0.01063352;-0.005386604;0.01714533;;;
1035;-0.2234988;-4.844793;7.071356;-0.01078698;-0.00346658;0.01059883;;;
1036;-0.2587352;-4.933287;6.572851;-0.01698019;-0.002487836;0.01866216;;;
1037;-0.221996;-4.874355;6.756118;-0.00931301;-0.002631022;0.01787234;;;
1038;-0.2610616;-4.976904;6.682121;-0.01950454;-0.005958635;0.01522631;;;
1039;-0.2434966;-4.990417;7.393644;-0.009456165;-0.001516529;0.01655642;;;
1040;-0.2084161;-5.056216;6.636741;-0.01066822;-0.005683349;0.01317825;;;
1041;-0.2036595;-5.080547;6.896809;-0.01307242;-0.004536747;0.01445398;;;
1042;-0.2325962;-5.12935;6.975714;-0.008403827;-0.002305743;0.009018267;;;
1043;-0.2640719;-5.20999;6.960439;-0.009508363;-0.004687759;0.01979438;;;
1044;-0.2492214;-5.158355;7.116488;-0.010531;-0.003281319;0.01337521;;;
1045;-0.2310205;-5.215448;7.109904;-0.00574864;-0.004224432;0.02297741;;;
1046;-0.2194071;-5.255823;7.153812;-0.007980403;-0.006202263;0.01365603;;;
1047;-0.2495184;-5.318124;6.833213;-0.01641845;-0.006586096;0.01661974;;;
1048;-0.2212026;-5.34185;7.118919;-0.008085213;-0.004983046;0.01076808;;;
1049;-0.2577398;-5.409387;7.028121;-0.01231647;-0.001595079;0.0123595;;;
1050;-0.2273271;-5.418523;6.911869;-0.01030101;-0.005202752;0.01500464;;;
1051;-0.234216;-5.436001;6.274828;-0.009346177;-0.00611622;0.01329644;;;
1052;-0.2575497;-5.464334;6.050697;-0.01012474;-0.004232357;0.01917511;;;
1053;-0.237577;-5.451505;5.285924;-0.005840403;-0.003173031;0.01126787;;;
1054;-0.2185969;-5.466266;4.353757;-0.00957246;-0.004767135;0.01291625;;;
1055;-0.2234929;-5.360635;4.209843;-0.009935809;-0.0002867939;0.01279637;;;
1056;-0.2544949;-5.169374;3.822194;-0.01460051;-0.0035043;0.01249264;;;
1057;-0.2027126;-5.166748;3.564547;-0.01627347;-0.001722827;0.01199105;;;
1058;-0.225084;-5.227485;3.570206;-0.01373957;-0.002604873;0.01625638;;;
1059;-0.2280186;-5.219189;3.883176;-0.008183373;-0.005932275;0.01308418;;;
1060;-0.2368019;-5.228595;3.852112;-0.008763878;-0.009965433;0.01274881;;;
1061;-0.2517255;-5.247942;3.932983;-0.006057961;-0.003647645;0.01476583;;;
1062;-0.2532575;-5.226409;3.92564;-0.0171282;-0.004292488;0.01614626;;;
1063;-0.2647108;-5.216072;4.278245;-0.01052485;-0.007711632;0.01213455;;;
1064;-0.2147143;-5.240139;4.754474;-0.01259872;-0.01270543;0.0153479;;;
1065;-0.2395729;-5.287974;4.930262;-0.0100117;0.0008596369;0.01190432;;;
1066;-0.2139346;-5.283056;5.184303;-0.009992868;-0.005904567;0.01582977;;;
1067;-0.2452584;-5.258307;5.262588;-0.008227741;7.231647e-05;0.01241896;;;
