Datalogfile:;R104_IBN_TORGUE
2016-08-02 17:29:17
Samplerate:;24.0;ms

Conditions:
1;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 1: Torque (REAL)
2;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 2: Torque (REAL)
3;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 3: Torque (REAL)
4;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 4: Torque (REAL)
5;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 5: Torque (REAL)
6;IF;OUT:Prg running (BOOL);>;0.0;THEN LOG;Axis 6: Torque (REAL)
7;No log
8;No log

No;Value 1;Value 2;Value 3;Value 4;Value 5;Value 6;Value 7;Value 8;
735;0.00741551;7.138083;3.408324;-0.03698161;-0.002680203;-0.03786429;;;
736;0.007628708;7.556532;3.511158;-0.03771686;0.02208195;-0.03775414;;;
737;0.01128829;6.899594;3.633775;-0.04226004;0.01443786;-0.0378865;;;
738;0.01241397;6.657121;3.715155;-0.04185165;0.004131477;-0.03679886;;;
739;0.004539248;6.909285;3.8168;-0.03693127;-0.003287811;-0.04030772;;;
740;0.01446168;5.910553;3.902007;-0.03880501;0.01274552;-0.03830468;;;
741;0.009842776;5.866528;4.018232;-0.03839726;0.009202886;-0.03857193;;;
742;0.02823379;5.861429;4.126081;-0.04359949;0.005822854;-0.03159941;;;
743;0.02082774;5.339672;4.202367;-0.04263489;-0.002715284;-0.03262789;;;
744;0.009904532;5.516671;4.285035;-0.03946501;0.001691749;-0.04313163;;;
745;0.009393346;5.593992;4.33905;-0.03653606;0.01041075;-0.03747815;;;
746;0.01162507;5.279587;4.444636;-0.04454082;0.01600989;-0.03666048;;;
747;0.02585875;4.845207;4.534467;-0.03753617;0.01566465;-0.03567635;;;
748;0.02234116;4.600976;4.633575;-0.03536585;-0.008374031;-0.03505481;;;
749;0.01937487;4.355824;4.680423;-0.03790802;-0.003738628;-0.04154553;;;
750;0.01698729;4.215239;4.737688;-0.04499139;0.003363912;-0.04067606;;;
751;0.01768726;4.557323;4.763659;-0.03753152;-0.001375469;-0.02859894;;;
752;0.01560823;3.947285;4.787395;-0.0358125;0.01992139;-0.03301781;;;
753;0.0122094;3.825419;4.840086;-0.03541327;0.0006366491;-0.03178663;;;
754;0.02261277;3.31401;4.941675;-0.04169718;0.0005101638;-0.041308;;;
755;0.01277067;2.856913;5.002873;-0.03705394;0.003743351;-0.03278508;;;
756;0.02097249;2.990269;5.051487;-0.04053274;0.01747358;-0.02948526;;;
757;0.02288643;3.169528;5.05921;-0.03884299;0.002442369;-0.03941147;;;
758;0.01579002;2.850701;5.057776;-0.03586738;0.01639312;-0.03774322;;;
759;0.02398589;2.888626;5.120081;-0.03177729;0.0006407402;-0.04332171;;;
760;0.0265018;2.78835;5.130233;-0.03487873;0.000159037;-0.03615034;;;
761;0.01565501;1.992025;5.226317;-0.04365443;0.0150362;-0.03285348;;;
762;0.0131914;1.836035;5.260295;-0.04021383;0.01992254;-0.03033069;;;
763;0.02263206;1.914939;5.302896;-0.04095425;0.01696848;-0.0378922;;;
764;0.01432518;1.386472;5.26157;-0.03418735;0.008226891;-0.03862479;;;
765;0.01939335;1.584823;5.230797;-0.03824315;0.02689814;-0.03285214;;;
766;0.01624146;1.755398;5.17659;-0.03723216;0.006602914;-0.03871347;;;
767;0.02447377;1.130441;5.27591;-0.04245672;-0.0075184;-0.03701508;;;
768;0.02934266;0.5852891;5.338012;-0.03502249;0.01111109;-0.04177595;;;
769;0.02207243;0.2119851;5.400287;-0.03644627;0.01225809;-0.03368425;;;
770;0.01660176;-0.5131814;5.422752;-0.04161312;0.008421456;-0.03632092;;;
771;0.01816878;-2.225953;5.481637;-0.03735241;0.0102709;-0.03428375;;;
772;0.02948129;-4.016351;5.596304;-0.03430617;0.007719048;-0.04475283;;;
773;0.02646739;-6.605659;5.664289;-0.03740783;-0.01068729;-0.04245714;;;
774;0.03259669;-8.242932;5.7639;-0.04407855;-0.004657452;-0.04408008;;;
775;0.02173302;-9.790001;6.153714;-0.03542367;0.009594998;-0.03646028;;;
776;0.01627345;-10.46053;6.337642;-0.03996236;-0.01238227;-0.03995445;;;
777;0.02088605;-9.774214;6.198531;-0.043676;0.00975769;-0.03712212;;;
778;0.01657656;-10.07686;6.303514;-0.03800508;0.002895454;-0.038373;;;
779;0.007068147;-10.04278;6.341543;-0.02908738;0.003926393;-0.04505255;;;
780;0.001037541;-10.50347;6.435161;-0.03596443;0.01436581;-0.03737655;;;
781;0.0361985;-9.792352;6.479309;-0.03780283;0.001849209;-0.03566103;;;
782;0.0001318539;-9.366855;6.522422;-0.03587884;-1.218363e-05;-0.0357851;;;
783;0.0002216295;-7.862939;6.446797;-0.03461024;0.0173883;-0.03174778;;;
784;0.031837;-6.397754;6.125677;-0.03431835;0.01070773;-0.03302816;;;
785;0.003056141;-5.633197;5.954518;-0.04255916;0.01235035;-0.03862544;;;
786;0.02198187;-5.694057;5.971936;-0.04016385;0.01520264;-0.03527953;;;
787;0.008939463;-6.20843;6.058941;-0.04008156;0.01093675;-0.03690778;;;
788;0.006546999;-6.286615;6.113328;-0.03611608;0.01624385;-0.04127019;;;
789;0.01603619;-5.964599;6.084825;-0.03410608;0.01505459;-0.03537023;;;
790;-0.003993502;-5.509027;6.018644;-0.03953011;0.002890469;-0.03718716;;;
791;-0.01514962;-5.160711;5.902746;-0.03732408;0.01974187;-0.0398211;;;
792;0.001857837;-5.202429;5.935555;-0.04308188;0.009504722;-0.03887226;;;
793;0.008269011;-5.529386;5.959197;-0.02759067;0.002555192;-0.03775759;;;
794;0.007345422;-5.714695;5.96986;-0.0355779;0.01662203;-0.03677654;;;
795;0.009676027;-5.620497;5.930155;-0.04303171;0.02210351;-0.03351918;;;
796;0.01886894;-5.423099;5.918575;-0.03372818;0.01741511;-0.02919154;;;
797;0.01283028;-5.293391;5.905851;-0.0352887;0.00644584;-0.0394705;;;
798;0.01269429;-5.290198;5.887492;-0.0454259;-0.00343706;-0.03408696;;;
799;-0.00214307;-5.444773;5.877275;-0.04105719;0.01047415;-0.0411603;;;
800;0.01607731;-5.53503;5.870497;-0.03759342;0.01265719;-0.04001844;;;
801;0.007570332;-5.50077;5.87117;-0.03468204;0.002813914;-0.0333093;;;
802;0.008150917;-5.416397;5.872743;-0.03689129;0.02424284;-0.03337654;;;
803;-0.00181714;-5.339452;5.847268;-0.03825183;0.001783742;-0.0364043;;;
804;0.004864936;-5.352059;5.855349;-0.04223669;0.01202723;-0.03998763;;;
805;0.007752655;-5.425731;5.832995;-0.03894734;0.01609132;-0.03491708;;;
806;-0.003000565;-5.511226;5.848708;-0.03882797;0.01147404;-0.0355016;;;
807;0.006855444;-5.480823;6.333056;-0.03795736;0.005075158;-0.03565123;;;
808;0.01198202;-5.444711;6.891817;-0.04493179;0.007174771;-0.03030738;;;
809;-0.003079911;-5.575039;7.402793;-0.02597322;0.001251861;-0.02915639;;;
810;0.01016787;-5.991528;8.177338;-0.03985315;0.01898146;-0.03163284;;;
811;-0.01125197;-6.402376;8.830459;-0.03555246;0.01242489;-0.03144535;;;
812;-0.002939436;-6.743416;9.559859;-0.03480949;0.01156962;-0.04088677;;;
813;-0.007144896;-6.903017;9.815692;-0.03972237;0.02029722;-0.0448202;;;
814;0.0122455;-6.955713;10.25851;-0.03697135;0.0005115164;-0.03829931;;;
815;0.01040568;-7.098039;10.8113;-0.03658174;0.02439543;-0.0351608;;;
816;-0.002275699;-7.212336;11.09926;-0.04216914;0.006055729;-0.03618115;;;
817;0.002151199;-7.373111;11.0653;-0.03816836;0.006694851;-0.02876183;;;
818;0.006331433;-7.404953;10.94964;-0.03455165;0.003179796;-0.02927908;;;
819;-0.009548545;-7.492027;10.78193;-0.03258361;0.02152754;-0.03436721;;;
820;0.001063806;-7.551855;10.02034;-0.03828117;0.00265966;-0.03872538;;;
821;0.0154034;-7.634706;9.769895;-0.03253128;-0.001840126;-0.04056616;;;
822;0.002083622;-7.581666;8.772645;-0.03153593;0.0003526837;-0.039445;;;
823;0.002607671;-7.392233;8.510347;-0.04429924;0.00100412;-0.03482042;;;
824;-0.001775221;-7.01505;8.270313;-0.03709694;0.01104062;-0.03481509;;;
825;0.0006368043;-7.003577;8.278746;-0.04039664;0.02094257;-0.03651015;;;
826;0.009706392;-6.942562;7.958388;-0.03364882;0.01959516;-0.03246031;;;
827;-0.006795662;-7.002328;8.23676;-0.03320701;-0.001687834;-0.0403434;;;
828;0.008435821;-7.05209;7.792145;-0.0389553;-0.002251475;-0.03338916;;;
829;-0.004444167;-7.064605;8.058622;-0.04134886;0.01538629;-0.03655255;;;
830;0.01014581;-6.952659;7.890536;-0.03579353;0.002639117;-0.02228752;;;
831;-0.000135173;-6.902095;8.253847;-0.03877608;0.01018034;-0.02607775;;;
832;0.007092454;-6.947021;7.809967;-0.03760084;0.00216459;-0.03577749;;;
833;0.003320841;-6.948588;8.069407;-0.04259334;-0.008381187;-0.03962296;;;
834;-0.00904486;-6.972141;7.818464;-0.04260422;0.002921947;-0.03357505;;;
835;-0.009176197;-6.86813;7.905948;-0.02753415;0.02801427;-0.03095846;;;
836;-0.004830192;-6.858256;7.690888;-0.03835696;0.008552314;-0.0330465;;;
837;-0.0129066;-6.921915;7.748192;-0.03765687;0.008584514;-0.03769565;;;
838;0.008890044;-6.866911;7.878642;-0.03405498;0.008715699;-0.04103212;;;
839;0.01523671;-6.851692;7.923757;-0.03701378;-0.0004400604;-0.03505616;;;
840;-0.007771672;-6.847653;7.919523;-0.03441393;0.003919075;-0.03603693;;;
841;-0.00162314;-6.816048;7.669935;-0.04416879;0.0127538;-0.03367807;;;
842;0.0007603213;-6.795104;7.710523;-0.04041502;0.01327451;-0.02875098;;;
843;-0.006843362;-6.783315;7.462984;-0.04163413;-0.000118138;-0.03699982;;;
844;-0.00645525;-6.770579;7.838463;-0.02975782;0.01446856;-0.02303433;;;
845;-0.01136327;-6.740674;7.556999;-0.04444427;0.02270101;-0.03387768;;;
846;0.002458388;-6.740182;7.72439;-0.03646953;0.006451105;-0.04132465;;;
847;-0.01189729;-6.730387;7.569028;-0.02776109;0.009711537;-0.0298971;;;
848;0.002148197;-6.677395;7.677332;-0.03716855;0.00234666;-0.03897099;;;
849;0.003038944;-6.609316;7.514909;-0.03332217;0.008288658;-0.03322561;;;
850;0.0007396617;-6.574536;7.251569;-0.04024542;0.00287084;-0.03484618;;;
851;0.009492288;-6.62298;7.561844;-0.0416708;0.007011316;-0.03340155;;;
852;-0.00963694;-6.566998;7.308316;-0.03388152;-0.003253335;-0.03784162;;;
853;-0.01038116;-6.589857;7.720271;-0.03903705;0.00200627;-0.02713331;;;
854;-0.01097766;-6.565427;7.140147;-0.03632144;0.001602481;-0.03345731;;;
855;-0.007742099;-6.489575;7.343994;-0.04095038;-0.003780831;-0.03143958;;;
856;-0.003149659;-6.394597;6.942748;-0.04271058;0.0001977292;-0.03344116;;;
857;-0.0003000373;-6.255678;6.796625;-0.03943735;9.170025e-07;-0.0432134;;;
858;-0.004365182;-6.186704;6.260688;-0.03648053;0.01005666;-0.03838261;;;
859;-0.004837296;-5.726273;5.853105;-0.04995412;0.02316435;-0.02436977;;;
860;-0.00237038;-5.129579;5.114342;-0.04494675;0.01251602;-0.03890537;;;
861;-0.01024587;-4.148037;4.377032;-0.03938075;0.02469312;-0.03566954;;;
862;-0.006041441;-3.305373;3.485667;-0.04130971;0.01810843;-0.03394363;;;
863;-0.008158182;-2.759798;2.938508;-0.04497648;0.008427176;-0.03623417;;;
864;-0.01493202;-2.600809;3.127371;-0.03692314;0.0002626338;-0.04440115;;;
865;0.006871503;-2.630569;2.810997;-0.03662691;0.005520565;-0.03320754;;;
866;-0.001356944;-2.493818;3.007569;-0.04238934;0.004550449;-0.0394363;;;
867;-0.01527717;-2.55695;2.59273;-0.04292242;0.006625283;-0.0460827;;;
868;-0.005407757;-2.489184;2.709847;-0.03348644;-0.007502486;-0.0384089;;;
869;0.003747211;-2.306936;2.226259;-0.04685214;-0.0008341189;-0.0288156;;;
870;0.01568834;-2.13441;1.729834;-0.03601354;-0.003350308;-0.03865777;;;
871;-0.00266336;-1.964808;0.6649138;-0.0384232;-0.01163192;-0.03863569;;;
872;-0.005940477;-1.972751;0.01481068;-0.04221823;0.01169683;-0.03027439;;;
873;-0.008851474;-2.028033;-0.4205795;-0.04435246;0.008010061;-0.036036;;;
874;-0.001007737;-2.034229;-0.6822994;-0.03545657;0.0107212;-0.04119379;;;
875;-0.008319709;-1.93417;-0.9466882;-0.03757442;0.01497896;-0.03973215;;;
876;-0.005636467;-1.784801;-1.162366;-0.04036663;0.0004858648;-0.03367427;;;
877;-0.004157252;-1.722958;-1.493771;-0.04268581;-0.01013529;-0.03221866;;;
878;-0.00101521;-1.883451;-1.292514;-0.03987504;0.01310879;-0.0413799;;;
879;-0.002131263;-2.315668;-0.9837075;-0.03670615;0.008173093;-0.030088;;;
880;0.006712604;-2.840883;-0.5384096;-0.04855557;0.01468939;-0.02983089;;;
881;0.003579153;-3.399186;0.1370281;-0.03250347;0.008920996;-0.02985709;;;
882;-0.005225288;-3.971294;0.4188699;-0.04530555;0.002119278;-0.04070841;;;
883;0.01133974;-4.502525;0.9985529;-0.02412731;-0.0001219549;-0.02693424;;;
884;0.001610255;-4.863817;1.399377;-0.04142108;-0.009674232;-0.04108921;;;
885;-0.006250366;-5.019839;1.393558;-0.03540063;0.01424787;-0.03044745;;;
886;-0.004054639;-5.115457;1.679059;-0.03823605;0.008181996;-0.04167382;;;
887;-0.006722483;-5.183143;1.540284;-0.03704681;0.007769711;-0.04295277;;;
888;-0.007382192;-5.352695;1.746615;-0.04024399;0.01063074;-0.04145617;;;
889;-0.001598322;-5.541311;1.461644;-0.03578946;0.006325517;-0.03774392;;;
890;-0.009780485;-5.671415;2.09485;-0.04092122;0.009259911;-0.03164212;;;
891;-0.00433276;-5.845028;1.931205;-0.04015785;0.01703104;-0.03756081;;;
892;-0.006137908;-6.069705;2.11078;-0.03431293;0.01375612;-0.03754453;;;
893;-0.01504391;-6.1533;1.918304;-0.03537499;0.002065693;-0.03340667;;;
894;0.005298854;-6.19549;2.005417;-0.04025707;-0.007580874;-0.03285444;;;
895;0.003328088;-6.272938;2.052027;-0.03403638;0.008089283;-0.03849886;;;
896;-0.01293908;-6.366315;2.000453;-0.04226951;-0.00257318;-0.03206306;;;
897;-0.01433507;-6.595197;2.199787;-0.03976117;0.005718509;-0.04006399;;;
898;-0.002570584;-6.746267;2.168738;-0.03373493;0.01112346;-0.04020186;;;
899;-0.0008371839;-6.753952;2.30262;-0.04026445;0.01492577;-0.03883746;;;
900;-0.01206504;-6.684977;1.817886;-0.03603274;-0.006052744;-0.035741;;;
901;-0.01004045;-6.650998;2.048263;-0.03810262;-0.00193524;-0.04049753;;;
902;0.005193141;-6.679797;2.040305;-0.03633294;-0.005624219;-0.03749114;;;
903;-0.002806904;-6.842888;2.247486;-0.03535803;2.025061e-05;-0.04012505;;;
904;-0.02069977;-7.006691;2.38166;-0.03920886;0.008862952;-0.0322807;;;
905;0.01214487;-7.077166;2.496631;-0.03468768;0.01744054;-0.03161579;;;
906;-0.008618969;-7.055387;2.386608;-0.03504299;-0.001582334;-0.03689739;;;
907;0.02685568;-6.983321;2.090315;-0.04088789;-0.01044883;-0.03947911;;;
908;-0.003904701;-6.935433;1.952473;-0.03056262;-0.01223401;-0.04033858;;;
909;0.0005896896;-6.941248;2.309166;-0.04355579;0.0008107752;-0.03667512;;;
910;0.0001783405;-7.051655;2.370058;-0.04382592;0.01925214;-0.03997621;;;
911;-0.001089241;-7.131857;2.404929;-0.03700048;0.01857824;-0.04240309;;;
912;-0.01658543;-7.185953;2.458815;-0.03822532;0.01005674;-0.03822349;;;
913;-0.0008724562;-7.144121;2.352096;-0.03783515;0.00993331;-0.03517688;;;
914;-0.004529766;-7.008903;2.190793;-0.03994559;-0.001998612;-0.03404105;;;
915;-0.00557523;-7.014404;2.183186;-0.03750324;-0.003264727;-0.03165975;;;
916;-0.006478704;-7.064838;2.327889;-0.03151626;4.07622e-05;-0.04204644;;;
917;0.01178151;-7.13212;2.474018;-0.03944048;0.01703591;-0.04043951;;;
918;-0.0122463;-7.19837;2.397348;-0.04743226;0.004938552;-0.0364885;;;
919;-0.003389186;-7.219686;2.361382;-0.04313122;0.01629351;-0.02552458;;;
920;-0.01000292;-7.108309;2.00976;-0.04097939;0.004180752;-0.04081037;;;
921;-0.002142432;-7.00354;2.324706;-0.03684726;0.01767487;-0.03448448;;;
922;-0.008890068;-7.035423;2.028042;-0.03460342;0.01298332;-0.04155632;;;
923;-0.006545433;-7.132554;2.37961;-0.0348903;0.01134827;-0.03057752;;;
924;-0.002616509;-7.153944;2.10697;-0.03500192;0.004426611;-0.03429911;;;
925;-0.009848448;-7.10881;2.197773;-0.03498136;0.01484552;-0.03295258;;;
926;-0.0003724394;-7.089769;2.014464;-0.03949029;-0.006206226;-0.03637668;;;
927;-0.008259802;-7.019698;2.28213;-0.03372918;0.007520418;-0.03413231;;;
928;-0.001274397;-7.050942;2.261322;-0.04502215;0.006586161;-0.0364927;;;
929;-0.001741642;-7.099917;1.967393;-0.03718774;0.004669623;-0.03616473;;;
930;-0.01688053;-7.081507;2.099796;-0.04739686;0.02174777;-0.0331705;;;
931;-0.008571253;-7.053677;2.074327;-0.04161268;0.006402932;-0.03922314;;;
932;-0.005612195;-7.013661;2.277134;-0.04383612;0.007879063;-0.04469287;;;
933;-0.003217898;-7.055651;1.905926;-0.04944643;0.01545156;-0.03508715;;;
934;-0.006243845;-7.057782;2.068942;-0.03967922;0.002277021;-0.03897441;;;
935;-0.001686081;-6.971395;2.021105;-0.04560761;-0.004916879;-0.03726621;;;
936;-0.006119254;-6.982476;2.215074;-0.03710904;-0.00492157;-0.02987104;;;
937;-0.0003232434;-6.930325;1.715256;-0.04259609;-0.0003920229;-0.03987376;;;
938;-0.008864754;-6.981503;1.822011;-0.04061692;0.003956017;-0.02825683;;;
939;-0.005736236;-6.950783;1.65396;-0.03504302;-0.003226144;-0.03921736;;;
940;-0.004971166;-6.924793;1.7716;-0.03881829;0.0003540327;-0.04131142;;;
941;0.004742679;-6.880195;1.616786;-0.04455827;0.007237456;-0.04101307;;;
942;-0.0117875;-6.770902;1.568963;-0.03146409;0.0004034212;-0.03714392;;;
943;-0.008560007;-6.789319;1.95225;-0.03275374;-0.0068916;-0.03150424;;;
944;-0.0007780183;-6.758654;1.532141;-0.03549329;0.01639194;-0.03786772;;;
945;0.004686335;-6.769516;1.671754;-0.03886037;0.005048467;-0.03933384;;;
946;-0.004913736;-6.676631;1.53745;-0.03630937;-0.004875206;-0.04280316;;;
947;0.01133221;-6.657221;1.653249;-0.03510566;0.00492058;-0.02994316;;;
948;-0.006485983;-6.626983;1.56593;-0.04836701;0.004290028;-0.02462412;;;
949;-0.02050425;-6.576622;1.740328;-0.04318345;-0.008126576;-0.03309852;;;
950;0.0004171032;-6.570924;1.461162;-0.04163704;-0.007902258;-0.03049522;;;
951;-0.01948859;-6.491777;0.9693005;-0.04069719;-0.005281735;-0.03256221;;;
952;0.004458229;-6.472602;1.436276;-0.04169801;0.004830637;-0.03408862;;;
953;-0.01054789;-6.351838;1.401961;-0.04279402;0.01748284;-0.03013766;;;
954;-0.01266998;-6.372685;1.263281;-0.03512972;0.01479771;-0.04037992;;;
955;5.293875e-05;-6.302547;0.7968178;-0.04258239;0.003936283;-0.0331615;;;
956;-0.00571486;-6.26972;1.23502;-0.03808185;0.008330448;-0.03268047;;;
957;-0.004644971;-6.222719;1.175985;-0.03638045;0.004316462;-0.03186115;;;
958;-0.008994112;-6.153428;0.9333562;-0.04286849;0.004153604;-0.03049987;;;
959;0.00219729;-6.100673;0.9362878;-0.04369123;0.01188773;-0.03395406;;;
960;0.003965858;-6.036878;0.9747073;-0.03719634;0.01794167;-0.03343849;;;
961;-0.0002610167;-6.023275;0.7486707;-0.04512616;0.008873533;-0.03287716;;;
962;-0.002199514;-5.888724;0.6301008;-0.03297065;0.007099469;-0.03256131;;;
963;-0.007406621;-5.852297;0.8127902;-0.03398453;0.007352649;-0.03041295;;;
964;-0.00270977;-5.866291;0.7458666;-0.04724116;0.004694296;-0.03543922;;;
965;-0.001729389;-5.733465;0.3749891;-0.03742663;-0.003925905;-0.03725083;;;
966;-0.007156941;-5.689965;0.3399348;-0.03939174;0.01808979;-0.035195;;;
967;-0.003319767;-5.629405;0.6236573;-0.03413828;-0.01208754;-0.03471873;;;
968;-0.002677321;-5.581171;0.4276489;-0.03743063;-0.003992477;-0.02733007;;;
969;0.01296966;-5.553532;0.2190426;-0.04053899;0.01326643;-0.03708466;;;
970;-0.005074806;-5.420916;0.2951305;-0.03943231;0.01270553;-0.03937803;;;
971;0.006674584;-5.3644;0.5855823;-0.04364886;0.002168513;-0.03126222;;;
972;0.01109673;-5.300056;0.5665559;-0.04386102;0.02251843;-0.03917886;;;
973;-0.01108338;-5.251168;1.054116;-0.04007415;0.009536874;-0.03541943;;;
974;-0.01139422;-5.232194;1.921628;-0.04001202;0.0002363858;-0.03759829;;;
975;0.0005248332;-5.202895;2.306468;-0.03621989;0.006805288;-0.02791845;;;
976;0.005567236;-5.109798;2.437679;-0.04778609;0.01227402;-0.03212709;;;
977;-0.01531607;-5.036763;3.036737;-0.03498063;0.01347843;-0.03740618;;;
978;-0.01229532;-5.018589;3.004063;-0.04054993;0.01541285;-0.03464707;;;
979;0.0113743;-4.920752;3.23067;-0.0353399;0.01046405;-0.03332211;;;
980;0.006706778;-4.888077;3.147795;-0.03946154;0.009114059;-0.02959889;;;
981;-0.01354462;-4.855854;3.49308;-0.0398257;-0.01047967;-0.03110608;;;
982;0.001281011;-4.771223;3.446819;-0.04223256;0.01196784;-0.03916273;;;
983;-0.0008893381;-4.737228;3.950743;-0.03567632;-0.0008152883;-0.0313273;;;
984;0.0001533846;-4.668902;4.051291;-0.04213731;0.005554257;-0.0314967;;;
985;-0.003989852;-4.589478;5.113447;-0.03853717;0.003883938;-0.04296444;;;
986;0.003248631;-4.594107;5.720297;-0.04397181;0.01219348;-0.02806026;;;
987;0.008162702;-4.471854;6.329247;-0.04539949;0.004103081;-0.02494305;;;
988;-0.001418368;-4.484215;6.423135;-0.0433892;-0.001148331;-0.03561074;;;
989;-0.001886348;-4.408245;7.200144;-0.04010175;0.008881902;-0.0350453;;;
990;0.0007770092;-4.360141;7.59147;-0.04008818;0.002979448;-0.03364015;;;
991;-0.003816759;-4.321582;7.414282;-0.04150606;0.005308857;-0.03354395;;;
992;0.004351272;-4.288472;7.83735;-0.04367057;-0.00156233;-0.03475392;;;
993;0.006974273;-4.245532;7.348298;-0.04555348;0.01659643;-0.04063267;;;
994;0.002899451;-4.235189;6.84475;-0.03883234;0.01747235;-0.03651002;;;
995;-0.003331875;-4.173634;6.87436;-0.03889279;0.000763585;-0.04333911;;;
996;0.004586025;-4.163537;6.475226;-0.04648458;0.005343111;-0.04079932;;;
997;-0.01179581;-4.147598;5.707245;-0.04972651;0.01056815;-0.04092771;;;
998;0.0002480932;-4.14713;5.396292;-0.04202625;0.01342522;-0.04360292;;;
999;0.01408366;-4.125004;5.554608;-0.0445184;0.00102904;-0.03196986;;;
1000;0.01018965;-4.158928;5.956227;-0.04536029;0.005566268;-0.03506809;;;
1001;-0.003284047;-4.149055;5.251656;-0.042695;-0.001084736;-0.03234466;;;
1002;-0.002161992;-4.129044;5.644976;-0.04509728;0.01032453;-0.04157768;;;
1003;0.002825695;-4.188127;5.7723;-0.03845682;-0.002048857;-0.03468637;;;
1004;0.01422391;-4.158422;5.734782;-0.04492873;0.001035021;-0.03342438;;;
1005;-0.01481535;-4.220531;5.685769;-0.0346728;0.01862007;-0.03262087;;;
1006;-0.0001523655;-4.290666;5.946419;-0.049098;0.0104489;-0.03742769;;;
1007;0.005685025;-4.272306;5.890911;-0.03470093;0.02150038;-0.03641554;;;
1008;-0.01276668;-4.342989;6.024395;-0.03591679;0.003831197;-0.03194354;;;
1009;-0.01193668;-4.344944;5.909855;-0.04722588;0.02135107;-0.0325526;;;
1010;-0.01028433;-4.35752;6.377534;-0.04082239;0.01561492;-0.02370705;;;
1011;-0.004025471;-4.472513;6.076177;-0.04559585;0.01902465;-0.03068592;;;
1012;-0.002779701;-4.455263;6.054852;-0.0385997;0.01523041;-0.04117579;;;
1013;0.005333867;-4.53586;6.418853;-0.04360888;-0.002553257;-0.03888476;;;
1014;-0.009898087;-4.616871;6.46069;-0.04396965;0.006752736;-0.03586699;;;
1015;-0.006331483;-4.664827;6.428133;-0.0408322;0.005045194;-0.03636871;;;
1016;0.007194483;-4.654566;6.203809;-0.03530478;0.01569707;-0.03475055;;;
1017;-0.01272167;-4.642683;6.887811;-0.04841098;0.007251557;-0.03473802;;;
1018;0.01614818;-4.746211;6.545286;-0.04422456;0.008435331;-0.03336022;;;
1019;-0.006615901;-4.784242;6.637716;-0.04016246;0.002889241;-0.04903701;;;
1020;0.002154427;-4.845273;6.562537;-0.03715264;0.003322748;-0.0353811;;;
1021;0.005557925;-4.850015;6.773378;-0.03763932;0.02361711;-0.02879704;;;
1022;-0.01142416;-4.936091;6.876746;-0.0342052;-0.00451004;-0.03518093;;;
1023;0.01709597;-4.965552;6.745894;-0.03493299;-0.006052703;-0.03097217;;;
1024;-0.001880374;-5.017435;7.248336;-0.03464956;0.01145419;-0.03180621;;;
1025;-0.00104792;-5.043173;6.851453;-0.03788725;0.01634969;-0.03988846;;;
1026;-0.01013895;-5.050815;6.938762;-0.04180705;0.01204736;-0.04520779;;;
1027;0.01625428;-5.141522;6.940152;-0.042191;0.006491146;-0.04165594;;;
1028;-0.002236301;-5.135841;7.436552;-0.04434615;-2.485548e-05;-0.03789656;;;
1029;-0.01524432;-5.231004;6.883334;-0.03913634;0.0003617927;-0.04217663;;;
1030;-0.00253023;-5.26531;7.121324;-0.03440987;0.01374059;-0.03349695;;;
1031;0.01086498;-5.291376;7.312891;-0.02560088;-0.0009383956;-0.04029367;;;
1032;0.0131998;-5.320704;7.299911;-0.04043997;0.002940903;-0.03063938;;;
1033;0.01015628;-5.366681;7.251863;-0.03813215;0.009034602;-0.03887851;;;
1034;0.01145217;-5.431523;7.238661;-0.0369414;0.009589823;-0.04103173;;;
1035;0.01387114;-5.424351;7.396266;-0.03588182;1.357432e-05;-0.03835415;;;
1036;0.01142432;-5.471457;6.968085;-0.03419472;0.01941185;-0.03999859;;;
1037;0.01239719;-5.527691;6.752697;-0.0419839;0.003342946;-0.04575845;;;
1038;-0.002692602;-5.531882;6.487585;-0.0375644;0.0007574396;-0.02669697;;;
1039;0.0001919693;-5.553517;5.56756;-0.03918979;0.002062699;-0.0391122;;;
1040;-0.01003325;-5.536114;4.860941;-0.03604826;0.009782691;-0.03198949;;;
1041;0.01251255;-5.401384;4.23966;-0.03853006;-0.005886182;-0.0339101;;;
1042;-0.004263208;-5.231226;3.92041;-0.03781361;0.0004980819;-0.03110846;;;
1043;0.01264678;-5.166815;3.961149;-0.04201064;-0.002510226;-0.02583887;;;
1044;-0.01129502;-5.186155;3.501275;-0.04051803;0.01078512;-0.02086167;;;
1045;0.001703928;-5.212716;3.512031;-0.03675507;0.006623934;-0.02716191;;;
1046;-6.924599e-05;-5.189213;3.374651;-0.0386048;0.006813927;-0.0344122;;;
1047;-0.009539887;-5.212282;3.846347;-0.04742271;0.01425994;-0.0354544;;;
1048;0.004670724;-5.194544;3.895725;-0.0357577;0.01945597;-0.03558854;;;
1049;-0.008930026;-5.194999;4.078671;-0.04492387;0.01223679;-0.04276737;;;
1050;0.01757697;-5.265768;4.419098;-0.04369323;0.01046027;-0.03277571;;;
